00:15;17
00:30;23
00:45;14
01:00;35
01:15;20
01:30;14
01:45;44
02:00;53
02:15;30
02:30;18
02:45;33
03:00;21
03:15;23
03:30;43
03:45;20
04:00;31
04:15;14
04:30;15
04:45;18
05:00;34
